UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
71,Hill,K,Cynthia,F,Project Coordinator,Operations,2019-11-15,,55000
72,Adams,L,Robert,M,Sales Trainer,Sales,2021-10-09,,64000
73,Baker,M,Patricia,F,Compliance Officer,Legal,2018-06-12,,75000
74,Gonzalez,N,Anthony,M,Cloud Engineer,IT,2020-09-15,,90000
75,Cruz,O,Karen,F,Brand Manager,Marketing,2021-02-22,,70000
76,Reyes,P,Joseph,M,Content Editor,Marketing,2019-03-27,,52000
77,Wood,Q,Nicole,F,Application Support Analyst,IT,2021-08-28,,65000
78,Grant,R,Diana,F,Strategic Planner,Operations,2022-01-01,,80000
79,Jimenez,S,Benjamin,M,Data Quality Analyst,IT,2020-06-19,,72000
80,Shaw,T,Mary,F,Training Coordinator,Human Resources,2019-10-05,,53000
81,Johnston,U,Jason,M,Senior Product Manager,Product,2021-04-11,,95000
82,James,V,Angela,F,Sales Coordinator,Sales,2018-11-25,,50000
83,Harper,W,Richard,M,Operations Analyst,Operations,2022-02-10,,67000
84,Stevens,X,Linda,F,Graphic Design Intern,Marketing,2021-09-01,,35000
85,Lee,Y,Michael,M,Software Engineer II,IT,2020-01-10,,82000
86,Hall,Z,Sharon,F,Data Visualization Specialist,IT,2019-07-16,,67000
87,Young,A,Jason,M,IT Infrastructure Manager,IT,2021-03-05,,90000
88,Allen,B,Deborah,F,Web Marketing Specialist,Marketing,2019-08-14,,58000
89,Ramirez,C,Stephen,M,Operations Supervisor,Operations,2022-12-03,,85000
90,Roberts,D,Karen,F,Administrative Assistant,Administration,2019-05-29,,42000
91,Scott,E,Mark,M,Senior Security Analyst,IT,2020-06-30,,80000
92,Hall,F,Amy,F,Finance Intern,Finance,2021-01-15,,30000
93,Hernandez,G,Joshua,M,Product Analyst,Product,2019-10-17,,67000
94,Lopez,H,Christine,F,Customer Engagement Specialist,Support,2020-05-21,,53000
95,Nguyen,I,Alan,M,Database Analyst,IT,2021-09-12,,72000
96,Green,J,Victoria,F,Executive Chef,Food Services,2019-04-11,,60000
97,Bennett,K,Diana,F,Procurement Specialist,Operations,2020-03-19,,57000
98,Martinez,L,Jordan,M,Digital Analyst,Marketing,2021-06-17,,65000
99,Bailey,M,Nina,F,Training Specialist,Human Resources,2019-11-22,,49000
100,Watson,N,Patrick,M,Customer Support Agent,Support,2020-12-04,,42000
101,Brown,O,Megan,F,IT Support Manager,IT,2021-08-02,,83000
102,Torres,P,Henry,M,Senior Systems Analyst,IT,2022-01-28,,85000
103,Sanchez,Q,Luke,M,Marketing Executive,Marketing,2019-07-13,,62000
104,Jackson,R,Sophia,F,Sales Support Specialist,Sales,2020-10-09,,47000
105,Hernandez,S,Anna,F,Project Accountant,Finance,2021-03-30,,70000
106,Miller,T,Ernest,M,IT Consultant II,IT,2019-05-06,,94000
107,Garcia,U,Amy,F,Event Coordinator,Marketing,2022-05-17,,48000
108,Rodriguez,V,Rachel,F,Customer Service Director,Support,2020-01-05,,90000
109,Martinez,W,Emma,F,Legal Intern,Legal,2019-09-18,,32000
110,Johnson,X,Nicolas,M,Senior Sales Executive,Sales,2021-02-20,,88000
