UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
31,Medeiros,R,Luan,male,Logistics Analyst,Logistics,25/02/2022,,52000
32,Rodrigues,L,Nicolas,male,SEO Specialist,Marketing,10/10/2019,,58000
33,Sampaio,C,Fabiola,female,Product Manager,R&D,28/11/2016,,75000
34,Alves,D,Jorge,male,Buyer,Procurement,02/05/2020,,60000
35,Martinez,M,Catarina,female,Administrative Assistant,Administration,01/01/2017,,48000
36,Fraga,R,André,male,Operations Director,Operations,15/04/2013,,95000
37,Dias,A,Maria,female,Executive Director,Administration,20/12/2020,,110000
38,Ribeiro,F,Luan,male,Maintenance Technician,Operations,22/08/2022,,53000
39,Amaral,T,Sergio,male,Software Developer,IT,30/03/2018,,72000
40,Simões,K,Raquel,female,Legal Assistant,Legal,14/10/2021,,55000
41,Pinto,G,Renato,male,Security Officer,Security,17/12/2015,,42000
42,Barreto,F,Camila,female,Financial Controller,Finance,22/06/2019,,80000
43,Cavalcante,J,Marcelo,male,Product Designer,R&D,19/05/2023,,65000
44,Ferreira,K,Thais,female,Training Coordinator,Human Resources,12/04/2017,,62000
45,Soares,J,Douglas,male,Web Developer,IT,05/08/2020,,69000
46,Barbosa,R,Isabella,female,Event Coordinator,Marketing,09/11/2021,,52000
47,daSilva,C,Lucas,male,Accounts Payable Clerk,Finance,01/07/2014,,48000
48,Nascimento,K,Laura,female,Research Scientist,R&D,23/01/2023,,80000
49,Duarte,S,Felipe,male,Insurance Agent,Sales,18/12/2015,,54000
50,Cardoso,L,Monica,female,Administrative Clerk,Administration,25/02/2019,,43000
51,Cunha,J,Bruno,male,Social Media Manager,Marketing,07/05/2022,,59000
52,Teixeira,C,Aline,female,Production Technician,Operations,14/03/2021,,50000
53,Almeida,G,Diego,male,IT Consultant,IT,11/06/2018,,80000
54,Ribeiro,A,Patricia,female,Account Manager,Sales,28/11/2020,,65000
55,Santos,M,Thiago,male,Data Scientist,R&D,09/01/2023,,72000
56,Nascimento,P,Daniel,female,HR Assistant,Human Resources,05/08/2021,,49000
57,Rocha,K,Gabriel,male,Process Engineer,Operations,15/12/2016,,76000
58,Martins,A,Raissa,female,Public Relations,Marketing,30/03/2023,,58000
59,Costa,J,Nelson,male,Product Specialist,Sales,12/11/2019,,60000
60,Oliveira,D,Amanda,female,Operations Analyst,Operations,02/10/2021,,54000
61,Pereira,E,Marco,male,Quality Manager,Quality Control,18/12/2022,,90000
62,Teixeira,S,Sara,female,Graphic Artist,Marketing,03/05/2018,,52000
63,Moreira,L,Eduardo,male,Research Assistant,R&D,22/07/2019,,45000
64,Nunes,T,Juliana,female,Logistics Coordinator,Logistics,20/02/2020,,68000
65,Ramos,A,Anderson,male,IT Support,IT,14/01/2022,,48000
66,Ferreira,L,Gustavo,male,Payroll Specialist,Finance,05/12/2014,,60000
67,daCosta,J,Isabel,female,Office Manager,Administration,11/09/2015,,65000
68,Souza,F,Leonardo,male,Strategic Planner,Management,27/03/2018,,89000
69,Alves,E,Renata,female,Sales Director,Sales,14/08/2021,,97000
70,Rodrigues,M,Vitor,male,Product Owner,R&D,20/05/2022,,80000
71,Amaral,R,Jessica,female,Data Entry Clerk,Administration,22/09/2023,,40000
72,Teixeira,A,Lucas,male,Inventory Specialist,Logistics,15/02/2020,,57000
73,Cavalcante,D,Marcio,male,Marketing Specialist,Marketing,11/03/2021,,60000
74,Barbosa,O,Gabriel,male,Executive Producer,Production,30/06/2020,,74000
75,Souza,P,Ana,female,Customer Support,Customer Service,03/07/2016,,45000
76,Ribeiro,E,Fernanda,female,Senior Designer,Marketing,05/05/2022,,68000
77,Almeida,T,Igor,male,Maintenance Manager,Operations,29/01/2018,,72000
78,Fraga,S,Larissa,female,Operations Clerk,Operations,18/11/2023,,43000
79,Pinto,J,David,male,Client Relations Manager,Sales,25/10/2017,,72000
80,Moreira,R,Tatiane,female,Product Analyst,R&D,21/02/2020,,60000
81,Ramos,P,Thiago,male,Quality Control Inspector,Quality Control,02/06/2021,,48000
82,daSilva,L,Aline,female,Supply Chain Manager,Logistics,12/12/2018,,85000
83,Souza,M,Ricardo,male,Digital Marketing Manager,Marketing,25/05/2015,,72000
84,Costa,A,Julia,female,Operations Engineer,Operations,11/10/2022,,80000
85,Teixeira,D,Roberto,male,Web Designer,IT,03/01/2019,,60000
86,Barbosa,S,Nelson,male,Customer Success Manager,Sales,19/08/2021,,85000
87,Pereira,F,Marina,female,HR Generalist,Human Resources,09/03/2020,,57000
88,Nascimento,J,Carlos,male,Product Manager,Sales,18/10/2022,,90000
89,Franco,E,Patricia,female,Data Architect,IT,12/02/2021,,83000
90,Ribeiro,T,Lorenzo,male,Production Planner,Operations,25/01/2016,,66000
91,Ramos,G,Fabiana,female,Warehouse Clerk,Operations,30/06/2020,,43000
92,Silva,K,Diego,male,Senior Analyst,Finance,15/04/2023,,72000
93,Martins,A,Ana,female,HR Manager,Human Resources,10/11/2021,,75000
94,Nascimento,E,Gustavo,male,Compliance Manager,Legal,28/02/2020,,88000
95,Barbosa,J,Cynthia,female,Operations Supervisor,Operations,03/09/2023,,60000
96,Costa,B,Tiago,male,Brand Manager,Marketing,11/06/2017,,85000
97,Ribeiro,A,Lucia,female,IT Manager,IT,04/03/2022,,95000
98,Almeida,R,Guilherme,male,Financial Consultant,Finance,15/07/2016,,80000
99,Ferreira,K,Carla,female,Legal Advisor,Legal,20/04/2023,,72000
100,Oliveira,A,Victor,male,Sales Analyst,Sales,19/11/2021,,60000
101,Teixeira,O,Alice,female,Public Affairs Specialist,Marketing,14/09/2020,,64000
102,Nascimento,T,Rodrigo,male,Market Researcher,R&D,30/05/2019,,59000
103,Franco,L,Bruno,male,IT Manager,IT,01/12/2018,,95000
104,Ramos,E,Thais,female,Financial Auditor,Finance,12/03/2023,,68000
105,Amaral,P,Nadia,female,Executive Assistant,Administration,15/01/2022,,54000
106,Cavalcante,S,Rafael,male,Sales Engineer,Sales,22/02/2021,,71000
107,Souza,K,Camila,female,HR Director,Human Resources,10/10/2018,,90000
108,Barbosa,L,Felipe,male,Head of Operations,Operations,29/03/2020,,95000
109,Pereira,J,Natalia,female,Supply Chain Coordinator,Logistics,12/05/2023,,62000
110,Silva,T,Anderson,male,Research Manager,R&D,04/07/2022,,80000
