UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
62,Gray,NA,Jacob,female,Sales Executive,Support,07/10/1992,,92942.42
63,Wolf,NA,Daniel,other,HR Manager,Marketing,03/04/2009,,92986.29
64,Newton,V,NA,female,Marketing Specialist,Product,13/08/1980,,73760.37
65,Perez,W,Mallory,female,HR Manager,Product,27/03/1982,,104515.32
66,Johnson,C,Nicolas,female,Customer Support Rep,Data Science,31/10/1997,,112594.48
67,Mann,A,Ana,male,Sales Executive,Engineering,08/07/2006,,112218.69
68,Jones,R,Robert,female,Marketing Specialist,Data Science,17/04/1973,,96257.88
69,Rangel,M,NA,male,Product Manager,Finance,01/04/2010,,65264.71
70,Hughes,P,Kelsey,female,HR Manager,Engineering,27/08/1958,,106130.47
71,Shelton,S,John,female,Marketing Specialist,Engineering,18/09/1964,,81539.86
72,Rice,S,Daniel,male,Sales Executive,Support,12/02/2023,,61252.61
73,Wall,Q,Jenna,female,Accountant,Operations,12/05/1968,,98623.77
74,NA,NA,Richard,other,Marketing Specialist,Operations,11/06/1959,,111510.32
75,Conway,F,Tracy,female,Accountant,Product,29/01/2003,,48120.32
76,Ross,Z,Alexis,other,Product Manager,Finance,29/04/2013,,95186.94
77,Oliver,P,Colleen,female,Product Manager,Support,06/09/2000,,56929.8
78,Mckee,R,Jason,other,Product Manager,Finance,26/02/1982,,118190.91
79,Williams,Y,Carl,other,Sales Executive,Support,02/01/1972,,58083.03
80,Martinez,C,Brian,other,Accountant,Data Science,27/05/1979,24/01/1965,44419.19
81,Frye,O,Richard,male,Operations Manager,Support,03/03/2017,,87613.49
82,Hanson,W,Drew,female,Customer Support Rep,Data Science,10/10/2007,,92754.14
83,Hammond,N,Kylie,other,HR Manager,Sales,20/12/1954,,68367.23
84,Campos,Z,James,female,Customer Support Rep,Operations,01/02/2014,,59733.97
85,Stuart,P,Carol,female,Operations Manager,Sales,27/10/1991,,116835.47
86,Chandler,V,Danielle,male,Data Analyst,Engineering,28/12/2001,,118220.27
87,Patterson,NA,Vicki,male,HR Manager,Marketing,14/05/1983,05/08/1995,59836.71
88,Shannon,Y,Matthew,female,Customer Support Rep,Operations,01/04/1992,,41243.43
89,NA,L,Gregory,female,Customer Support Rep,Operations,09/03/1968,,85892.32
90,Bryant,G,Leslie,male,HR Manager,Marketing,21/04/1954,,79317.35
91,NA,NA,Gina,other,Accountant,Product,08/10/1988,,47687.03
92,Hill,D,NA,other,Customer Support Rep,Operations,16/08/1993,,63931.5
93,Gray,I,Jason,male,Accountant,Product,26/06/1973,,111097.13
94,Reyes,J,Benjamin,other,Data Analyst,Operations,16/04/1985,,74420.62
95,Smith,X,Amanda,female,Marketing Specialist,Engineering,15/06/1956,04/10/2001,73646.16
96,Daniel,F,Nicholas,female,Data Analyst,Finance,04/03/1960,,116269.14
97,Hamilton,B,Amanda,male,Marketing Specialist,Sales,22/07/1994,,46248.62
98,Mcdaniel,F,Kristopher,other,HR Manager,Sales,20/05/1959,04/08/2002,89320.67
99,Williams,U,Sarah,male,Data Analyst,Sales,24/11/2008,,68447.32
100,Casey,NA,Robert,other,Accountant,Support,20/06/2004,,100554.31
101,Stewart,F,Christine,female,Marketing Specialist,Data Science,23/11/1979,,85234.89
102,NA,G,Ricky,male,Customer Support Rep,Operations,17/08/1966,,48459.33
103,Snyder,R,Sarah,male,Software Engineer,Sales,15/03/1998,,90934.1
104,Fields,R,Deanna,female,HR Manager,Support,17/07/1980,,56587.94
105,Richardson,S,Tammy,male,Customer Support Rep,Sales,18/05/2022,,105176.09
106,Mills,U,David,other,Customer Support Rep,Data Science,18/10/1967,,115531.56
107,West,L,NA,other,HR Manager,Sales,06/05/1979,,95282.3
108,Jackson,T,Alexander,other,Accountant,HR,11/11/1959,,81813.56
109,Jones,K,Sharon,other,Software Engineer,HR,24/04/2000,11/04/2003,111461.84
110,Sanchez,V,Christine,female,Software Engineer,Data Science,24/05/2023,,74300.55
