UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
96,Pereira,C,Clara,male,IT Specialist,Finance,23/08/1964,,98344
97,Lima,NA,Clara,male,Engineer,Marketing,26/03/1982,17/10/2021,90692
98,Almeida,NA,Luiz,other,IT Specialist,Marketing,13/12/1993,,75223
99,Oliveira,C,Mateus,male,CFO,Engineering,10/05/1958,,400179
100,Vieira,B,Mariana,other,IT Specialist,Sales,07/11/1957,,76287
101,Silva,D,Sofia,male,CEO,Customer Service,23/02/1967,12/07/1971,311749
102,Costa,F,Sofia,other,Sales Associate,HR,30/01/1967,,50751
103,Lima,B,Carlos,other,Customer Service Rep,Sales,17/05/1972,,33844
104,Oliveira,B,Clara,other,Engineer,Finance,29/01/1962,,118734
105,Soares,D,Sofia,female,CFO,Production,20/12/1975,,267384
106,Costa,B,Luiz,male,Marketing Coordinator,Sales,23/01/1970,,68172
107,Costa,NA,Pedro,female,CEO,Sales,08/11/2015,,416651
108,Pereira,NA,Luiz,male,Administrative Assistant,Customer Service,26/03/1987,,39617
109,Vieira,NA,Mariana,female,Engineer,Customer Service,22/11/1983,,98960
110,Santos,NA,Sofia,female,HR Manager,Sales,17/03/2009,,141197
