UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
37,Carter,K,Joshua,male,Data Engineer,IT,09/01/2019,,77000
38,Mitchell,L,Charlotte,female,Executive Director,Management,20/07/2021,,130000
39,Roberts,M,Oliver,male,Project Manager,Operations,02/11/2018,,82000
40,Turner,N,Amelia,female,Recruiter,Human Resources,24/03/2023,,58000
41,Phillips,O,Benjamin,male,Financial Controller,Finance,19/06/2015,,102000
42,Campbell,P,Hannah,female,Content Strategist,Marketing,11/12/2020,,70000
43,Parker,Q,Michael,male,Technical Support,IT,14/01/2022,,60000
44,Evans,R,Zoe,female,Operations Director,Operations,25/02/2018,,95000
45,Edwards,S,Henry,male,Customer Success Manager,Support,15/07/2021,,77000
46,Collins,T,Emma,female,Market Research Analyst,Marketing,09/10/2016,,67000
47,Stewart,U,Noah,male,Data Quality Analyst,IT,12/05/2021,,72000
48,Sanchez,V,Chloe,female,Graphic Design Intern,Design,18/09/2022,,40000
49,Morris,W,James,male,Senior Software Engineer,IT,25/04/2017,,95000
50,Nguyen,X,Grace,female,HR Business Partner,Human Resources,05/11/2020,,80000
51,Peterson,Y,David,male,Compliance Officer,Finance,21/02/2022,,88000
52,Hall,Z,Charlotte,female,Data Analyst,Research,14/06/2021,,62000
53,Robinson,A,Logan,male,IT Consultant,IT,16/03/2019,,82000
54,Young,B,Anna,female,Training Coordinator,Human Resources,18/09/2017,,67000
55,Clark,C,Samuel,male,Marketing Analyst,Marketing,22/01/2020,,69000
56,Lopez,D,Natalie,female,Procurement Manager,Operations,09/12/2021,,78000
57,King,E,Matthew,male,Product Designer,Product,17/10/2019,,74000
58,Wright,F,Leah,female,Operations Assistant,Operations,01/07/2023,,45000
59,Thompson,G,Daniel,male,Lead Software Engineer,IT,08/09/2018,,110000
60,Martinez,H,Sofia,female,Content Writer,Marketing,20/11/2020,,57000
61,Allen,I,Lucas,male,Sales Associate,Sales,30/05/2021,,48000
62,Green,J,Julia,female,Program Manager,Product,21/04/2020,,81000
63,Brown,K,Mason,male,Quality Assurance Engineer,IT,12/06/2019,,72000
64,Smith,L,Evelyn,female,Database Analyst,IT,19/12/2017,,68000
65,Wilson,M,Riley,male,Customer Service Manager,Support,25/10/2021,,55000
66,Johnson,N,Nora,female,HR Specialist,Human Resources,11/02/2022,,62000
67,Martin,O,Elijah,male,SEO Manager,Marketing,16/03/2018,,88000
68,Thompson,P,Chloe,female,Product Analyst,Product,24/04/2021,,74000
69,Clark,Q,James,male,Technical Writer,IT,22/06/2020,,62000
70,Adams,R,Avery,female,Marketing Manager,Marketing,03/08/2019,,95000
71,Hernandez,S,Sebastian,male,Software Engineer,IT,11/11/2022,,82000
72,Roberts,T,Hailey,female,Sales Director,Sales,14/09/2020,,105000
73,Young,U,Nathan,male,Financial Analyst,Finance,26/04/2021,,73000
74,Perez,V,Ariana,female,Supply Chain Analyst,Operations,12/07/2018,,64000
75,Hall,W,Joseph,male,IT Technician,IT,15/02/2023,,55000
76,Baker,X,Isabella,female,Market Research Assistant,Marketing,05/11/2019,,49000
77,Lee,Y,Benjamin,male,Research Scientist,Research,21/10/2021,,80000
78,Green,Z,Amelia,female,Lead Graphic Designer,Design,09/04/2022,,72000
79,Harris,A,Michael,male,IT Support Engineer,IT,27/06/2021,,63000
80,Martin,B,Madison,female,Sales Associate,Sales,15/01/2023,,48000
81,Thompson,C,Jackson,male,HR Manager,Human Resources,10/09/2020,,90000
82,Moore,D,Emily,female,Finance Director,Finance,21/04/2019,,110000
83,Garcia,E,William,male,Product Manager,Product,14/02/2020,,95000
84,Martinez,F,Lily,female,Software Tester,IT,23/05/2018,,62000
85,Martinez,G,Daniel,male,Data Analyst,IT,15/10/2022,,67000
86,Martinez,H,Sophia,female,Operations Manager,Operations,11/12/2021,,85000
87,Moore,I,Elijah,male,Compliance Analyst,Finance,14/01/2019,,76000
88,White,J,Nora,female,Research Associate,Research,27/06/2022,,54000
89,Adams,K,Mason,male,Technical Support,IT,19/03/2021,,58000
90,Brown,L,Chloe,female,Marketing Director,Marketing,15/02/2018,,99000
91,Taylor,M,James,male,Web Developer,IT,11/11/2020,,73000
92,Martinez,N,Amelia,female,Database Administrator,IT,23/04/2022,,75000
93,Clark,O,Aiden,male,Customer Success Rep,Support,16/08/2023,,50000
94,Rodriguez,P,Grace,female,HR Analyst,Human Resources,30/09/2019,,62000
95,Baker,Q,Logan,male,Financial Analyst,Finance,21/03/2022,,72000
96,Hernandez,R,Natalie,female,UX Designer,Design,02/12/2021,,66000
97,Robinson,S,Sebastian,male,Content Manager,Marketing,15/01/2023,,74000
98,Wright,T,Elena,female,Project Coordinator,Operations,12/06/2022,,67000
99,Moore,U,Avery,female,Product Analyst,Product,14/09/2019,,68000
100,Lee,V,David,male,Sales Manager,Sales,18/05/2020,,89000
101,Young,W,Sofia,female,HR Coordinator,Human Resources,01/10/2022,,60000
102,Martin,X,Michael,male,IT Consultant,IT,27/03/2023,,78000
103,Jackson,Y,Chloe,female,Software Engineer,IT,20/07/2021,,72000
104,Garcia,Z,Nathan,male,Marketing Analyst,Marketing,11/02/2020,,65000
105,Thomas,A,Lily,female,Accountant,Finance,19/08/2022,,70000
106,Wilson,B,Christopher,male,Web Designer,Design,22/06/2021,,64000
107,Harris,C,Mia,female,Data Scientist,Research,14/11/2020,,85000
108,Clark,D,Henry,male,Customer Support Rep,Support,10/02/2023,,49000
109,Smith,E,Amelia,female,HR Director,Human Resources,01/12/2019,,95000
110,Miller,F,Logan,male,IT Director,IT,15/01/2018,,120000
