UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
1085,Howard,Y,Ryan,Male,Marketing Intern,Marketing,2024-04-14,,39000
1086,Watts,Z,Grace,Female,Operations Intern,Operations,2024-01-28,,36000
1087,Edwards,A,Eric,Male,Customer Support Intern,Support,2024-06-10,,34000
1088,Green,B,Isabella,Female,Project Management Intern,Operations,2024-04-08,,37000
1089,King,C,Joshua,Male,Data Science Intern,IT,2024-02-12,,45000
1090,Scott,D,Emma,Female,Sales Support Intern,Sales,2024-05-03,,33000
1091,Turner,E,David,Male,Research Intern,Finance,2024-06-07,,38000
1092,Ramirez,F,Olivia,Female,Product Intern,Product,2024-03-13,,40000
1093,Wright,G,Matthew,Male,Graphic Design Intern,Marketing,2024-05-16,,42000
1094,Moore,H,Chloe,Female,IT Support Intern,IT,2024-04-11,,37000
1095,Torres,I,Daniel,Male,HR Assistant Intern,Human Resources,2024-05-30,,34000
1096,Clark,J,Sophia,Female,Quality Assurance Intern,IT,2024-01-23,,38000
1097,Lopez,K,Lucas,Male,Digital Marketing Intern,Marketing,2024-06-25,,39000
1098,Hall,L,Emily,Female,Data Analyst Intern,IT,2024-05-10,,43000
1099,Allen,M,Nathan,Male,Supply Chain Intern,Operations,2024-04-29,,36000
1100,Bailey,N,Harper,Female,Customer Experience Intern,Support,2024-05-06,,37000
