UniqueID,LastName,MiddleInitial,FirstName,Gender,JobTitle,Department,HireDate,TerminationDate,AnnualSalary,FileName,Input_File_Name,Output_File_Name,CountDistinct_UniqueID,Max_Count,Sum_GenderTest,Sum_weekendHires,Input_#7_CountDistinct_UniqueID,Count,Input_#6_CountDistinct_UniqueID,Test_Num_Employees,Test_Max_Hiring,Test_Surnames,Test_GenderMatches,Test_Holidays,Test_Weekends
15,Thompson,J,Paul,M,Legal Advisor,Legal,2018-05-05,,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
16,García,K,Sofia,F,Content Writer,Marketing,2022-03-15,,49000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
17,Martinez,L,Charles,M,Database Administrator,IT,2021-11-22,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
18,Robinson,M,Kimberly,F,Executive Assistant,Administration,2020-12-30,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
19,Clark,N,Brian,M,Supply Chain Analyst,Operations,2019-02-10,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
20,Rodriguez,O,Ashley,F,SEO Specialist,Marketing,2022-07-18,,48000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
21,Levy,P,James,M,Financial Analyst,Finance,2018-09-20,,72000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
22,Hall,Q,Susan,F,Event Planner,Marketing,2021-05-15,,64000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
23,Allen,R,Timothy,M,Desktop Support,IT,2019-06-01,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
24,Young,S,Michelle,F,Data Scientist,R&D,2023-02-25,,110000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
25,Hernandez,T,Robert,M,UX Designer,IT,2020-08-12,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
26,King,U,Kathleen,F,Sales Manager,Sales,2019-01-10,,97000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
27,Wright,V,Jason,M,Operations Coordinator,Operations,2021-04-20,,62000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
28,Scott,W,Linda,F,Marketing Manager,Marketing,2018-06-30,,92000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
29,Green,X,Steven,M,HR Manager,Human Resources,2019-12-15,,88000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
30,Adams,Y,Rachel,F,IT Support Specialist,IT,2020-03-05,,48000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
31,Baker,Z,George,M,Product Designer,Product,2022-09-30,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
32,Gonzalez,A,Diana,F,Brand Strategist,Marketing,2021-07-12,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
33,Nelson,B,Ethan,M,Software Architect,IT,2018-02-19,,120000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
34,Carter,C,Olivia,F,Content Strategist,Marketing,2020-01-25,,53000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
35,Mitchell,D,Benjamin,M,Warehouse Manager,Operations,2019-05-01,,69000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
36,Roberts,E,Amanda,F,Social Media Manager,Marketing,2021-08-20,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
37,Turner,F,William,M,Quality Assurance Tester,R&D,2020-06-18,,62000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
38,Phillips,G,Tina,F,Payroll Specialist,Finance,2021-11-10,,57000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
39,Campbell,H,Anthony,M,Recruiter,Human Resources,2018-04-12,,61000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
40,Parker,I,Sharon,F,Technical Writer,R&D,2022-05-15,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
41,Evans,J,Samuel,M,IT Manager,IT,2020-10-05,,105000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
42,Edwards,K,Barbara,F,Financial Planner,Finance,2019-03-15,,78000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
43,Collins,L,Kevin,M,Data Entry Clerk,Administration,2021-12-01,,38000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
44,Stewart,M,Elizabeth,F,Web Designer,IT,2020-07-30,,62000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
45,Sanchez,N,Ryan,M,Customer Service Manager,Support,2018-10-10,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
46,Morris,O,Sarah,F,Graphic Artist,Marketing,2022-02-12,,54000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
47,Rogers,P,Derek,M,IT Consultant,IT,2019-11-05,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
48,Reed,Q,Emma,F,Inventory Specialist,Operations,2021-06-10,,45000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
49,Cook,R,Aaron,M,Training Coordinator,Human Resources,2020-09-25,,52000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
50,Morgan,S,Megan,F,Sales Director,Sales,2018-01-05,,115000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
51,Bell,T,Chad,M,Network Administrator,IT,2021-10-15,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
52,Lee,U,Taylor,F,Product Owner,Product,2019-06-30,,98000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
53,Allen,V,Avery,F,HR Coordinator,Human Resources,2020-04-05,,58000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
54,Bailey,W,Justin,M,Compliance Officer,Legal,2019-05-20,,71000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
55,Cooper,X,Layla,F,Product Marketing Manager,Marketing,2021-01-25,,87000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
56,Richardson,Y,Craig,M,Security Analyst,IT,2019-09-15,,72000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
57,Cox,Z,Julia,F,Operations Analyst,Operations,2022-03-20,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
58,Howard,A,Max,M,Software Tester,R&D,2020-12-12,,68000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
59,Thompson,B,Samantha,F,Technical Support,IT,2019-04-18,,49000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
60,Martinez,C,Isaac,M,Email Marketing Specialist,Marketing,2021-08-05,,45000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
61,Anderson,D,Cassandra,F,Legal Assistant,Legal,2020-10-30,,49000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
62,Taylor,E,Henry,M,Network Technician,IT,2018-11-15,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
63,Thomas,F,Natalie,F,Operations Supervisor,Operations,2021-05-01,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
64,Jackson,G,Peter,M,Web Administrator,IT,2019-02-25,,71000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
65,White,H,Lisa,F,Event Coordinator,Marketing,2022-04-20,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
66,Harris,I,Ryan,M,Data Governance Specialist,R&D,2021-07-30,,79000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
67,Martin,J,Charlotte,F,Client Relationship Manager,Sales,2019-12-12,,78000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
68,Thompson,K,Oliver,M,Social Media Analyst,Marketing,2020-08-10,,52000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
69,Garcia,L,Zoe,F,Technical Trainer,IT,2021-03-18,,68000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
70,Martinez,M,Daniel,M,Document Control Specialist,Operations,2018-09-22,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
71,Robinson,N,Chloe,F,Senior Accountant,Finance,2019-06-01,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
72,Clark,O,Steven,M,IT Support Analyst,IT,2020-05-15,,52000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
73,Lopez,P,Victoria,F,Research Scientist,R&D,2021-09-10,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
74,Walker,Q,Nicholas,M,Field Sales Representative,Sales,2019-04-12,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
75,Hall,R,Emma,F,Brand Manager,Marketing,2020-10-25,,92000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
76,Allen,S,Joshua,M,IT Director,IT,2019-02-28,,140000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
77,Wright,T,Grace,F,User Experience Researcher,R&D,2021-05-22,,77000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
78,Scott,U,Wyatt,M,Administrative Assistant,Administration,2020-06-30,,42000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
79,Green,V,Ava,F,Market Research Analyst,Marketing,2019-11-18,,64000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
80,Baker,W,Evelyn,F,Product Manager,Product,2022-01-15,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
81,Nelson,X,Alexander,M,Quality Assurance Engineer,R&D,2018-08-10,,72000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
82,Young,Y,Sophie,F,SEO Manager,Marketing,2020-02-12,,79000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
83,King,Z,Jacob,M,Cloud Engineer,IT,2021-04-30,,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
84,Wright,A,Isabella,F,Research Coordinator,R&D,2019-03-18,,63000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
85,Scott,B,Leo,M,Operations Specialist,Operations,2020-11-01,,59000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
86,Hernandez,C,Mia,F,Digital Marketing Specialist,Marketing,2021-12-05,,62000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data25.csv,output_data25.csv,questions_data25,100,2,3,,,1,1,Fail,Pass,Pass,Pass,Fail,Pass
