UniqueID,LastName,MiddleInitial,FirstName,Gender,JobTitle,Department,HireDate,TerminationDate,AnnualSalary,FileName,Input_File_Name,Output_File_Name,CountDistinct_UniqueID,Max_Count,Sum_GenderTest,Sum_weekendHires,Input_#7_CountDistinct_UniqueID,Count,Input_#6_CountDistinct_UniqueID,Test_Num_Employees,Test_Max_Hiring,Test_Surnames,Test_GenderMatches,Test_Holidays,Test_Weekends
11,Mooney,N,Jennifer,female,Data Analyst,HR,26/06/1973,12/10/2009,45491.81,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
12,Ray,K,Lori,female,Software Engineer,Operations,26/03/2022,,67989.72,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
13,Love,NA,Thomas,other,Sales Executive,Engineering,12/02/1982,,77036.15,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
14,Mills,NA,Phillip,male,Accountant,Product,17/02/1972,09/02/1959,88347.36,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
15,Pearson,E,Natalie,female,Product Manager,Marketing,25/02/1971,27/04/1970,97529.3,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
16,Holden,R,Leslie,male,Operations Manager,Engineering,21/07/1969,,115412.6,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
17,Phillips,I,Debra,female,Operations Manager,Marketing,11/07/1965,07/02/1988,83459.27,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
18,Campbell,T,Lindsey,other,Product Manager,HR,24/08/2020,,107220.28,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
19,Glenn,F,Rachael,other,HR Manager,Data Science,30/12/1992,,72034.79,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
20,Brewer,O,Jessica,female,Customer Support Rep,Finance,26/12/1964,,102804.27,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
21,NA,I,Andrew,female,Operations Manager,Engineering,28/06/2023,,48555.12,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
22,Hernandez,D,Elizabeth,male,Data Analyst,Operations,20/02/1984,,77189.32,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
23,Austin,D,NA,other,HR Manager,Data Science,23/06/1953,,106697.99,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
24,Mason,B,Dawn,other,Software Engineer,Support,30/08/1996,,81552.77,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
25,Walker,L,Denise,male,Operations Manager,Finance,06/04/2022,26/11/1970,79061.5,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
26,Goodwin,L,Stacy,male,Software Engineer,Sales,12/03/1999,17/08/2023,74052.28,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
27,Lewis,T,Kelsey,female,HR Manager,Product,16/07/2015,,46432.1,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
28,Nelson,NA,Christopher,other,Accountant,Operations,10/11/1984,,73092.69,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
29,Strickland,V,Dylan,female,Accountant,Operations,08/06/1972,,72548.63,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
30,Solis,H,Linda,other,Accountant,Engineering,21/05/1969,,57070.16,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
31,Reid,Y,Robert,other,Sales Executive,Engineering,06/09/1984,,59461.0,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
32,Barber,K,Kenneth,male,Operations Manager,Marketing,03/01/1998,,90421.75,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
33,Greene,J,Amanda,other,Product Manager,Data Science,09/10/1983,,98975.78,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
34,Rodriguez,C,Raven,male,Software Engineer,Sales,01/03/2009,,73963.52,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
35,Thompson,Z,Johnny,other,Accountant,Support,10/12/1962,23/08/1954,50954.26,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
36,Roberts,NA,Amy,other,Software Engineer,Sales,14/05/2006,,89173.64,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
37,Wilson,Y,Lisa,male,Marketing Specialist,Data Science,20/02/1998,,116382.35,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
38,Jacobson,F,Joshua,other,HR Manager,Product,31/01/1964,,83733.68,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
39,Medina,F,Rebecca,male,Product Manager,Engineering,30/10/1979,,119858.08,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
40,Grimes,S,Whitney,female,Customer Support Rep,Operations,12/07/1987,,66311.85,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
41,Miller,U,Jeffrey,other,Data Analyst,Data Science,19/05/2019,03/11/1965,69312.99,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
42,Blackwell,S,Melinda,female,Accountant,Engineering,02/05/1990,,47288.29,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
43,Pitts,D,Justin,other,Operations Manager,Operations,04/12/1983,,43579.67,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
44,Dean,NA,Joshua,male,Product Manager,Data Science,18/11/1982,,40771.72,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
45,Sullivan,I,Kathleen,male,Accountant,Marketing,30/08/1980,,95142.61,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
46,Mcclain,U,Allison,other,Sales Executive,Finance,15/04/1963,,44899.96,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
47,Miller,W,Elizabeth,other,Accountant,Data Science,16/05/2001,18/06/1985,116197.32,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
48,Poole,W,Lisa,female,HR Manager,Sales,11/11/1977,,71531.56,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
49,Kane,G,Shelly,male,Marketing Specialist,Product,08/08/2000,,97624.83,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
50,Fisher,H,Matthew,male,HR Manager,Data Science,19/02/1965,,86338.72,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
51,Walker,NA,Timothy,other,Marketing Specialist,Finance,02/10/2000,,108152.2,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
52,NA,D,Shirley,female,Accountant,Marketing,05/12/1977,,94869.93,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
53,Powers,NA,Brenda,male,Accountant,Product,14/03/1961,03/10/2010,109764.36,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
54,Lee,Z,Hayden,other,Sales Executive,Sales,14/01/2005,,85330.96,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
55,Hill,U,Loretta,female,Customer Support Rep,Finance,16/12/1997,14/05/2021,71150.39,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
56,Gregory,Y,Sherry,male,Sales Executive,Finance,13/03/2022,28/05/1976,69306.36,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
57,Rose,T,Martin,male,Accountant,Support,30/09/1987,,95732.85,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
58,Taylor,NA,Anita,female,HR Manager,Engineering,23/08/2005,,81765.11,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
59,Kidd,NA,Jennifer,female,Marketing Specialist,Operations,26/12/2002,,69823.8,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
60,King,U,Curtis,male,Data Analyst,Operations,22/08/1972,,73397.09,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
61,Nelson,G,Carrie,male,Operations Manager,Finance,16/11/2005,,98061.07,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
62,Gray,NA,Jacob,female,Sales Executive,Support,07/10/1992,,92942.42,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
63,Wolf,NA,Daniel,other,HR Manager,Marketing,03/04/2009,,92986.29,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
64,Newton,V,NA,female,Marketing Specialist,Product,13/08/1980,,73760.37,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
65,Perez,W,Mallory,female,HR Manager,Product,27/03/1982,,104515.32,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
66,Johnson,C,Nicolas,female,Customer Support Rep,Data Science,31/10/1997,,112594.48,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
67,Mann,A,Ana,male,Sales Executive,Engineering,08/07/2006,,112218.69,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
68,Jones,R,Robert,female,Marketing Specialist,Data Science,17/04/1973,,96257.88,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
69,Rangel,M,NA,male,Product Manager,Finance,01/04/2010,,65264.71,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
70,Hughes,P,Kelsey,female,HR Manager,Engineering,27/08/1958,,106130.47,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
71,Shelton,S,John,female,Marketing Specialist,Engineering,18/09/1964,,81539.86,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
72,Rice,S,Daniel,male,Sales Executive,Support,12/02/2023,,61252.61,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
73,Wall,Q,Jenna,female,Accountant,Operations,12/05/1968,,98623.77,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
74,NA,NA,Richard,other,Marketing Specialist,Operations,11/06/1959,,111510.32,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
75,Conway,F,Tracy,female,Accountant,Product,29/01/2003,,48120.32,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
76,Ross,Z,Alexis,other,Product Manager,Finance,29/04/2013,,95186.94,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
77,Oliver,P,Colleen,female,Product Manager,Support,06/09/2000,,56929.8,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
78,Mckee,R,Jason,other,Product Manager,Finance,26/02/1982,,118190.91,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
79,Williams,Y,Carl,other,Sales Executive,Support,02/01/1972,,58083.03,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
80,Martinez,C,Brian,other,Accountant,Data Science,27/05/1979,24/01/1965,44419.19,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
81,Frye,O,Richard,male,Operations Manager,Support,03/03/2017,,87613.49,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
82,Hanson,W,Drew,female,Customer Support Rep,Data Science,10/10/2007,,92754.14,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
83,Hammond,N,Kylie,other,HR Manager,Sales,20/12/1954,,68367.23,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
84,Campos,Z,James,female,Customer Support Rep,Operations,01/02/2014,,59733.97,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data5.csv,output_data5.csv,questions_data5,110,2,0,,2,,,Pass,Pass,Fail,Pass,Pass,Pass
