UniqueID,LastName,MiddleInitial,FirstName,Gender,JobTitle,Department,HireDate,TerminationDate,AnnualSalary,FileName,Input_File_Name,Output_File_Name,CountDistinct_UniqueID,Max_Count,Sum_GenderTest,Sum_weekendHires,Input_#7_CountDistinct_UniqueID,Count,Input_#6_CountDistinct_UniqueID,Test_Num_Employees,Test_Max_Hiring,Test_Surnames,Test_GenderMatches,Test_Holidays,Test_Weekends
11,Castro,K,Rafael,Male,Data Analyst,IT,2021-01-20,,62000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
12,Barros,L,Sofia,Female,Account Manager,Sales,2018-08-09,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
13,Costa,M,Gustavo,Male,Research Scientist,R&D,2017-03-15,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
14,Ramos,N,Clara,Female,Administrative Assistant,Admin,2020-02-05,,35000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
15,Nascimento,O,Renan,Male,Supply Chain Analyst,Logistics,2021-09-12,,54000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
16,Martins,P,Isabela,Female,Content Writer,Marketing,2021-11-03,,48000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
17,Santos,Q,Thiago,Male,Software Developer,IT,2020-04-18,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
18,Gomes,R,Mariana,Female,Product Manager,Projects,2019-06-21,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
19,Carvalho,S,Victor,Male,Web Developer,IT,2020-05-29,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
20,Cardoso,T,Aline,Female,Graphic Designer,Marketing,2018-12-10,,47000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
21,Leite,U,Felipe,Male,Operations Analyst,Operations,2020-07-14,,64000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
22,Castro,V,Julia,Female,Event Coordinator,Marketing,2019-08-15,,52000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
23,Alves,W,Diego,Male,Field Technician,Operations,2021-02-10,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
24,Freitas,X,Camila,Female,SEO Specialist,Marketing,2020-03-17,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
25,Souza,Y,Marcos,Male,Network Administrator,IT,2018-10-11,,72000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
26,Pereira,Z,Ana,Male,Sales Manager,Sales,2019-05-04,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
27,Silva,A1,Eduardo,Male,Financial Controller,Finance,2021-06-30,,88000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
28,Oliveira,B1,Nathalia,Female,HR Specialist,HR,2018-01-10,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
29,Souza,C1,Ricardo,Male,Legal Advisor,Legal,2020-02-15,,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
30,Almeida,D1,Sabrina,Female,Training Coordinator,HR,2021-03-11,,57000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
31,Ribeiro,E1,Gabriel,Male,Maintenance Supervisor,Operations,2018-12-20,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
32,Martins,F1,Vanessa,Female,Social Media Manager,Marketing,2019-11-12,,52000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
33,Pereira,G1,João,Male,Production Supervisor,Production,2020-05-14,,74000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
34,Ferreira,H1,Patricia,Female,Quality Control Technician,Quality,2019-02-01,,46000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
35,Correia,I1,Bruno,Male,Warehouse Manager,Logistics,2018-09-22,,72000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
36,Teixeira,J1,Raquel,Female,Customer Success Manager,Customer Service,2021-04-23,,67000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
37,Castro,K1,Celso,Male,IT Project Coordinator,IT,2018-07-29,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
38,Barros,L1,Claudia,Female,Brand Manager,Marketing,2020-06-18,,79000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
39,Costa,M1,Luan,Male,Process Engineer,Engineering,2019-04-16,,93000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
40,Ramos,N1,Aline,Female,Operations Analyst,Operations,2020-01-01,,62000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
41,Nascimento,O1,Roberto,Male,Payroll Specialist,Finance,2018-05-05,,54000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
42,Martins,P1,Marina,Female,Project Assistant,Projects,2021-08-11,,48000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
43,Santos,Q1,Felipe,Male,Customer Service Agent,Customer Service,2020-11-02,,39000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
44,Gomes,R1,Jéssica,Female,Database Administrator,IT,2019-03-25,,68000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
45,Carvalho,S1,Celina,Female,Compliance Officer,Legal,2021-01-05,,82000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
46,Cardoso,T1,Antonio,Male,Technical Support Engineer,IT,2020-04-20,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
47,Leite,U1,Larissa,Female,Marketing Analyst,Marketing,2018-09-14,,53000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
48,Castro,V1,Ricardo,Male,Sales Support,Sales,2021-05-17,,46000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
49,Alves,W1,Gustavo,Male,Financial Analyst,Finance,2019-10-01,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
50,Freitas,X1,Elena,Female,HR Assistant,HR,2020-12-19,,39000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
51,Souza,Y1,Leonardo,Male,Process Improvement Specialist,Quality,2018-11-30,,76000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
52,Pereira,Z1,Tatiane,Female,Inventory Analyst,Logistics,2019-08-04,,54000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
53,Silva,A2,Cristiano,Male,UX Designer,Marketing,2021-02-20,,58000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
54,Oliveira,B2,Priscila,Female,Training Specialist,HR,2019-05-15,,61000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
55,Souza,C2,André,Male,Manufacturing Engineer,Production,2020-03-09,,83000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
56,Almeida,D2,Marcelia,Female,Data Scientist,R&D,2021-01-14,,92000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
57,Ribeiro,E2,Rafael,Male,Strategic Planner,Finance,2018-06-19,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
58,Martins,F2,Milena,Female,Market Research Analyst,Marketing,2020-02-25,,49000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
59,Pereira,G2,Diego,Male,Sales Trainer,Sales,2019-03-02,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
60,Ferreira,H2,Larissa,Female,Quality Manager,Quality,2020-06-06,,81000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
61,Correia,I2,Samuel,Male,Environmental Engineer,R&D,2019-11-27,,87000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
62,Teixeira,J2,Leticia,Female,Product Designer,Marketing,2020-01-30,,62000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
63,Castro,K2,Vinícius,Male,Web Analyst,IT,2021-04-12,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
64,Barros,L2,Valentina,Female,Customer Retention Specialist,Customer Service,2021-09-07,,47000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
65,Costa,M2,José,Male,Sales Analyst,Sales,2020-05-23,,54000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
66,Ramos,N2,Flavia,Female,Technical Writer,R&D,2019-01-16,,52000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
67,Nascimento,O2,Caio,Male,Market Strategist,Marketing,2018-08-11,,71000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
68,Martins,P2,Beatriz,Female,Supply Chain Manager,Logistics,2020-10-21,,89000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
69,Santos,Q2,Guilherme,Male,Training Manager,HR,2021-03-22,,79000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
70,Gomes,R2,Talita,Female,Warehouse Coordinator,Logistics,2019-04-10,,50000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
71,Carvalho,S2,Nicolas,Male,Research Analyst,R&D,2020-06-04,,72000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
72,Cardoso,T2,Suzana,Female,Digital Marketing Specialist,Marketing,2021-07-15,,57000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
73,Leite,U2,Igor,Male,IT Support Analyst,IT,2019-05-09,,45000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
74,Castro,V2,Karla,Female,Sales Operations Specialist,Sales,2021-11-01,,48000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
75,Alves,W2,Douglas,Male,Project Engineer,Engineering,2020-12-29,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
76,Freitas,X2,Angela,Female,Executive Assistant,Admin,2018-02-14,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
77,Souza,Y2,Frederico,Male,Financial Consultant,Finance,2019-08-25,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
78,Pereira,Z2,Lívia,Female,Logistics Analyst,Logistics,2021-02-18,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
79,Silva,A3,Monique,Female,Quality Assurance Lead,Quality,2020-04-07,,71000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
80,Oliveira,B3,Adriano,Male,Social Media Coordinator,Marketing,2019-03-20,,46000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
81,Souza,C3,Anderson,Male,Field Sales Representative,Sales,2021-01-08,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
82,Almeida,D3,Bruna,Female,HR Generalist,HR,2018-07-11,,59000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
83,Ribeiro,E3,Maurício,Male,Production Planner,Production,2020-05-27,,74000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data21.csv,output_data21.csv,questions_data21,110,1,0,,102,1,1,Pass,Pass,Pass,Pass,Fail,Pass
