UniqueID,LastName,MiddleInitial,FirstName,Gender,JobTitle,Department,HireDate,TerminationDate,AnnualSalary,FileName,Input_File_Name,Output_File_Name,CountDistinct_UniqueID,Max_Count,Sum_GenderTest,Sum_weekendHires,Input_#7_CountDistinct_UniqueID,Count,Input_#6_CountDistinct_UniqueID,Test_Num_Employees,Test_Max_Hiring,Test_Surnames,Test_GenderMatches,Test_Holidays,Test_Weekends
11,Almeida,D,Pedro,male,IT Specialist,Sales,16/11/2012,,96983,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
12,Costa,B,Pedro,female,Customer Service Rep,Finance,28/06/1954,,37864,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
13,Santos,NA,Pedro,female,IT Specialist,Admin,28/11/1954,,88718,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
14,Oliveira,NA,Luiz,female,HR Manager,IT,17/05/2000,,109005,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
15,Lima,F,Pedro,other,CFO,Customer Service,30/01/2015,,326758,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
16,Pereira,B,Clara,other,Administrative Assistant,Marketing,24/09/1987,,40556,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
17,Vieira,NA,Mariana,female,Sales Associate,IT,12/02/1958,09/10/2018,54335,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
18,Soares,E,Luiz,male,CEO,IT,31/01/1976,,337073,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
19,Soares,C,Clara,female,Engineer,HR,23/03/2017,,93283,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
20,Silva,NA,Mateus,female,Engineer,Engineering,18/09/1976,,105524,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
21,Santos,D,João,other,IT Specialist,Engineering,03/08/1955,,89498,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
22,Costa,A,Ana,other,CEO,Engineering,11/07/1980,,377090,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
23,Pereira,A,Clara,male,Engineer,HR,15/05/1952,,118298,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
24,Soares,D,Fernanda,female,IT Specialist,IT,17/05/2004,,73984,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
25,Soares,C,Luiz,female,CEO,Finance,30/08/2003,,477328,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
26,Almeida,E,Clara,male,Sales Associate,Marketing,20/07/1988,,57157,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
27,Almeida,NA,Luiz,male,HR Manager,Production,17/12/1965,10/08/1997,107377,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
28,Pereira,B,Clara,male,IT Specialist,Customer Service,27/01/1962,,75062,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
29,Pereira,A,Ana,female,Engineer,IT,03/09/1951,,102576,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
30,Almeida,E,Carlos,female,CFO,Finance,03/04/1980,,264482,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
31,Costa,E,Mariana,female,HR Manager,Production,06/03/1982,20/06/1990,100028,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
32,Silva,E,Ana,other,Engineer,Production,01/03/1996,,89937,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
33,Pereira,NA,Clara,male,HR Manager,IT,28/07/2018,16/02/2021,112899,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
34,Oliveira,C,Pedro,female,Production Worker,IT,24/03/2007,,39546,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
35,Pereira,B,Mariana,female,Engineer,Sales,20/08/2010,,100742,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
36,Silva,A,Luiz,male,Engineer,Admin,10/12/1969,,109310,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
37,Soares,NA,Mariana,male,HR Manager,Marketing,05/02/2005,,130651,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
38,Almeida,NA,Mateus,male,CFO,Production,07/02/2014,,252626,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
39,Oliveira,NA,Sofia,other,Customer Service Rep,Finance,24/02/2020,,44929,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
40,Oliveira,B,Ana,other,CEO,Marketing,25/04/2009,,405588,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
41,Oliveira,D,Sofia,female,CFO,Engineering,22/05/1990,,393427,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
42,Santos,B,Clara,female,Administrative Assistant,IT,19/04/1959,,49044,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
43,Soares,E,Luiz,male,Engineer,Engineering,25/04/1999,,96614,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
44,NA,NA,Clara,male,Administrative Assistant,IT,26/09/2008,04/05/2016,44002,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
45,Costa,E,Mariana,male,Marketing Coordinator,Finance,11/02/2023,,55140,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
46,Silva,B,Pedro,other,HR Manager,HR,11/08/1976,04/02/2021,102205,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
47,Oliveira,NA,Ana,female,IT Specialist,IT,08/07/1980,,85586,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
48,Silva,A,Sofia,male,Sales Associate,Customer Service,16/02/2004,,63647,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
49,Vieira,B,Sofia,male,CEO,HR,27/02/1961,,388207,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
50,Santos,E,João,female,Engineer,Production,10/02/1953,,101377,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
51,Oliveira,C,Mateus,other,Sales Associate,HR,01/07/1991,,56519,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
52,Oliveira,A,Fernanda,male,CEO,IT,05/10/2006,19/06/2022,369066,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
53,Almeida,B,João,other,Administrative Assistant,Customer Service,13/10/2023,,49526,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
54,Lima,B,Sofia,male,Sales Associate,Admin,14/04/1973,08/02/2020,43968,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
55,NA,E,Ana,male,Customer Service Rep,HR,17/05/1997,,41878,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
56,Oliveira,F,Fernanda,female,Customer Service Rep,Production,18/02/1987,,34350,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
57,Almeida,C,Mariana,other,Customer Service Rep,HR,18/05/2021,,40691,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
58,Lima,A,Pedro,other,Engineer,Admin,01/03/1957,,107220,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
59,Pereira,B,Carlos,other,Marketing Coordinator,Admin,03/01/2012,,76804,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
60,Costa,B,Sofia,other,IT Specialist,Customer Service,16/05/1974,07/11/1975,93577,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
61,Almeida,D,Fernanda,male,Sales Associate,Marketing,30/07/1976,,45757,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
62,Santos,NA,Sofia,female,Customer Service Rep,Admin,08/11/1951,,43513,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
63,Almeida,C,Luiz,male,CFO,Sales,14/02/1971,,350106,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
64,Oliveira,C,Ana,other,Customer Service Rep,Admin,05/06/2001,02/04/2009,36571,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
65,Santos,E,Luiz,other,Production Worker,Customer Service,24/08/1966,,49315,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
66,NA,B,Luiz,male,CFO,Sales,18/05/1959,02/01/1983,383769,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
67,NA,E,Clara,male,Sales Associate,Marketing,10/06/1989,,58149,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
68,Santos,A,Pedro,female,IT Specialist,Sales,05/03/1957,,71477,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
69,Lima,F,Mariana,other,CEO,Engineering,28/10/1965,,384761,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
70,Costa,C,Sofia,female,Administrative Assistant,Sales,26/07/1955,,36927,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
71,Soares,F,Mateus,female,IT Specialist,Production,13/08/2019,,76244,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
72,Lima,C,Carlos,other,Sales Associate,Finance,22/03/2011,08/01/2022,57490,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
73,Oliveira,E,Fernanda,male,Administrative Assistant,Customer Service,29/04/2015,15/08/2018,43282,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
74,Silva,F,Mateus,male,IT Specialist,Marketing,31/12/1996,,79346,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
75,NA,NA,Ana,female,Sales Associate,Marketing,12/03/1981,,50163,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
76,Lima,E,Luiz,other,IT Specialist,Production,22/09/2013,,97376,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
77,Soares,F,Carlos,other,CFO,Customer Service,02/02/1967,,262026,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
78,Santos,NA,Carlos,other,Production Worker,Sales,13/07/1982,,41309,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
79,Oliveira,D,Pedro,male,Production Worker,HR,20/04/1964,07/12/1988,32231,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
80,Pereira,D,Carlos,female,Engineer,Finance,24/05/1984,,81514,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
81,Costa,F,Mateus,female,Customer Service Rep,HR,11/01/2005,22/01/2010,38420,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
82,Lima,B,Clara,male,Production Worker,Customer Service,13/11/1975,,36045,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
83,Soares,B,Mariana,male,Marketing Coordinator,Marketing,07/03/2023,,79919,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
84,Almeida,F,Clara,female,HR Manager,Customer Service,04/03/2003,19/04/2019,137875,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
85,Soares,A,Luiz,male,Marketing Coordinator,IT,27/04/1957,27/11/1979,66398,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
86,Vieira,E,Mateus,other,CEO,Engineering,09/07/2006,,498681,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data22.csv,output_data22.csv,questions_data22,110,1,0,,89,,,Pass,Pass,Pass,Pass,Pass,Pass
