UniqueID,LastName,MiddleInitial,FirstName,Gender,JobTitle,Department,HireDate,TerminationDate,AnnualSalary,FileName,Input_File_Name,Output_File_Name,CountDistinct_UniqueID,Max_Count,Sum_GenderTest,Sum_weekendHires,Input_#7_CountDistinct_UniqueID,Count,Input_#6_CountDistinct_UniqueID,Test_Num_Employees,Test_Max_Hiring,Test_Surnames,Test_GenderMatches,Test_Holidays,Test_Weekends
Thomas,O,Anderson,015,Male,Financial Analyst,Finance,2018-08-10,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Jennifer,P,Thomas,016,Female,Customer Service Rep,Support,2017-11-05,,45000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Mark,Q,Taylor,017,Male,Data Scientist,IT,2021-06-15,,100000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Susan,R,Moore,018,Female,Research Analyst,Marketing,2018-05-17,,68000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Joseph,S,Jackson,019,Male,Network Engineer,IT,2016-02-22,,82000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Karen,T,Martin,020,Female,Sales Manager,Sales,2019-04-11,,93000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Steven,U,Lee,021,Male,Logistics Coordinator,Operations,2022-03-02,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Nancy,V,Hall,022,Female,Public Relations Specialist,Marketing,2021-08-30,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Andrew,W,Young,023,Male,Software Tester,IT,2020-09-05,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Jessica,X,Allen,024,Female,Social Media Manager,Marketing,2019-12-01,,72000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Brian,Y,Sanchez,025,Male,Content Writer,Marketing,2021-10-10,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Kimberly,Z,Wright,026,Female,Legal Assistant,Legal,2018-02-15,,62000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Joshua,A,Brown,027,Male,Operations Analyst,Operations,2017-04-19,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Angela,B,Davis,028,Female,Web Designer,Design,2021-11-14,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Ryan,C,Martinez,029,Male,Database Administrator,IT,2016-01-22,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Brittany,D,Garcia,030,Female,Event Coordinator,Admin,2020-07-20,,45000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Patrick,E,Wilson,031,Male,Sales Executive,Sales,2018-09-30,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Deborah,F,Anderson,032,Female,IT Support Specialist,IT,2022-02-28,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Nicholas,G,Thompson,033,Male,Chief Technology Officer,IT,2015-05-15,,150000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Lisa,H,Hernandez,034,Female,Payroll Specialist,HR,2020-10-01,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Kevin,I,Lee,035,Male,Account Executive,Sales,2019-03-12,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Megan,J,Martin,036,Female,Digital Marketing Specialist,Marketing,2021-04-10,,68000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Anthony,K,Robinson,037,Male,Web Analyst,IT,2017-12-20,,72000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Rachel,L,Clark,038,Female,Executive Assistant,Admin,2020-08-30,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
David,M,Wright,039,Male,Security Analyst,IT,2019-11-11,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Michelle,N,Jackson,040,Female,Operations Assistant,Operations,2021-06-20,,50000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Edward,O,Thomas,041,Male,Software Architect,IT,2016-04-25,,120000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Laura,P,Harris,042,Female,Client Relations Manager,Sales,2020-09-30,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Christopher,Q,Garcia,043,Male,HR Manager,HR,2018-01-15,,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Samantha,R,Martinez,044,Female,Data Entry Clerk,Admin,2022-05-20,,40000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Paul,S,Wright,045,Male,Network Administrator,IT,2017-03-12,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Angela,T,Young,046,Female,Quality Assurance Tester,IT,2021-07-15,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Daniel,U,Walker,047,Male,Marketing Analyst,Marketing,2019-05-21,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Nancy,V,Hall,048,Female,Training Coordinator,HR,2020-03-03,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Brian,W,Lee,049,Male,Graphic Artist,Design,2021-12-05,,72000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Angela,X,Roberts,050,Female,Brand Manager,Marketing,2020-11-20,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Jeremy,Y,Adams,051,Male,Product Designer,Design,2018-04-30,,77000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Samantha,Z,Miller,052,Female,Sales Support Specialist,Sales,2022-09-22,,46000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Jack,A,Clark,053,Male,Help Desk Technician,IT,2019-02-14,,48000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Sophia,B,Roberts,054,Female,Operations Supervisor,Operations,2021-05-28,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Charles,C,Harris,055,Male,Data Engineer,IT,2016-07-30,,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Victoria,D,Moore,056,Female,Executive Director,Admin,2015-10-01,,200000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Peter,E,Martinez,057,Male,SEO Specialist,Marketing,2019-08-22,,68000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Nancy,F,Brown,058,Female,Business Analyst,Finance,2021-04-11,,72000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Timothy,G,Thompson,059,Male,Facilities Manager,Operations,2018-09-15,,77000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Barbara,H,Johnson,060,Female,IT Project Coordinator,IT,2020-12-01,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
George,I,Smith,061,Male,Account Manager,Sales,2016-11-05,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Emma,J,Williams,062,Female,Data Quality Analyst,IT,2021-03-15,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Brian,K,Garcia,063,Male,UX Researcher,Design,2019-02-01,,73000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Amanda,L,Martinez,064,Female,Finance Manager,Finance,2017-06-18,,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Ronald,M,Hernandez,065,Male,Customer Support Manager,Support,2022-01-14,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Ruth,N,Adams,066,Female,HR Generalist,HR,2019-07-25,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Michael,O,Roberts,067,Male,IT Operations Manager,IT,2016-03-09,,100000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Jennifer,P,Young,068,Female,Marketing Specialist,Marketing,2020-09-17,,67000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Raymond,Q,Clark,069,Male,Lead Developer,IT,2018-05-25,,120000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Grace,R,Thomas,070,Female,Social Media Analyst,Marketing,2021-10-20,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Richard,S,Williams,071,Male,Accountant Assistant,Finance,2020-06-01,,45000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Mary,T,Moore,072,Female,Executive Assistant,Admin,2019-11-02,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Walter,U,Robinson,073,Male,Quality Control Manager,Operations,2018-04-12,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Anna,V,Lee,074,Female,Data Analyst,IT,2021-05-03,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Jason,W,Brown,075,Male,Operations Lead,Operations,2020-03-15,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Sara,X,Martinez,076,Female,SEO Manager,Marketing,2019-12-18,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Gary,Y,Hernandez,077,Male,IT Consultant,IT,2022-02-28,,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Julia,Z,Anderson,078,Female,Public Relations Manager,Marketing,2017-01-20,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Tim,A,Clark,079,Male,HR Analyst,HR,2018-08-14,,62000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
Nina,B,Harris,080,Female,,,,,,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data10.csv,output_data10.csv,questions_data10,66,2,,0,,2,2,Fail,Pass,Pass,Pass,Fail,Pass
