UniqueID,LastName,MiddleInitial,FirstName,Gender,JobTitle,Department,HireDate,TerminationDate,AnnualSalary,FileName,Input_File_Name,Output_File_Name,CountDistinct_UniqueID,Max_Count,Sum_GenderTest,Sum_weekendHires,Input_#7_CountDistinct_UniqueID,Count,Input_#6_CountDistinct_UniqueID,Test_Num_Employees,Test_Max_Hiring,Test_Surnames,Test_GenderMatches,Test_Holidays,Test_Weekends
11,Mendes,H,Luiz Henrique,other,Mecanógrafo,aut,18/02/2014,,35192.1,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
12,Alves,O,Vitor,female,Boxeador,ab,30/12/1959,,55721.5,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
13,Peixoto,I,Bruna,male,Sonoplasta,accusantium,08/02/2008,,78732.27,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
14,das Neves,O,Clarice,female,Produtor editorial,ullam,30/12/1982,,96185.5,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
15,da Mota,T,Pedro Miguel,male,Amolador de ferramentas,velit,05/04/1958,,38465.42,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
16,Cavalcanti,G,Francisco,female,Copeiro,laborum,05/09/1995,,103159.58,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
17,Vieira,NA,Bruna,male,Agrimensor,inventore,13/07/2018,,98955.88,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
18,Dias,P,Maria Clara,male,Soldador,officia,17/05/2006,,79664.24,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
19,Aragão,V,Ryan,female,Fisiculturista,odit,03/11/2001,30/10/2008,104800.98,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
20,Aragão,NA,Laís,male,Montador,aut,22/10/1952,,93988.96,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
21,Duarte,NA,Henrique,other,Sociólogo,animi,11/10/1969,,87487.06,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
22,Pereira,NA,Nathan,female,Guarda ou policial rodoviário,recusandae,25/08/2018,,56327.61,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
23,Barros,A,Raquel,male,Designer de produto ou desenhista industrial,voluptate,23/12/2003,29/07/2022,70293.15,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
24,Duarte,Z,Anthony,female,Harpista,id,19/07/1962,,78369.91,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
25,da Mata,NA,NA,male,Grafologista,hic,09/12/1969,,46719.87,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
26,da Rosa,I,Pedro Miguel,male,Compositor,aut,13/09/1988,,61747.66,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
27,Costela,T,Pedro,other,Profissional de manutenção industrial,blanditiis,31/10/1972,,44799.91,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
28,Freitas,K,Bryan,female,Acupunturista,molestiae,22/03/1978,,53703.71,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
29,Fogaça,A,Ana Luiza,male,Gagsman,corporis,11/02/1999,28/10/2013,40835.47,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
30,Caldeira,L,Ana Sophia,male,Surfista,cum,07/05/1993,,114129.59,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
31,Melo,N,Davi Lucas,female,Recreador,autem,29/09/1983,,66471.72,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
32,da Rosa,NA,Yago,other,Agricultor,repudiandae,22/03/1964,17/05/2005,36947.88,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
33,da Cunha,Z,Vicente,other,Segurança particular,fuga,03/01/1971,,55093.3,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
34,Cavalcanti,C,Sophie,male,Metalúrgico,tenetur,29/04/1987,,60769.6,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
35,Silveira,NA,Isis,other,Profissional de hotelaria,nobis,07/01/2011,,54113.95,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
36,da Conceição,U,Manuela,other,Ferreiro,magnam,13/07/2004,,109725.94,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
37,Vieira,NA,Cauã,male,Profissional de tecnologia de laticínios,laudantium,04/08/2014,,41641.01,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
38,Ramos,S,Emanuelly,male,Chapeiro,aut,28/11/1958,23/04/2003,110328.89,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
39,Dias,NA,Isaac,male,Arranjador musical,voluptates,26/01/1976,,108315.91,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
40,Rocha,F,Laura,female,Pizzaiolo,reprehenderit,22/06/2002,,45510.53,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
41,Monteiro,F,Maysa,male,Engenheiro de aquicultura,nostrum,28/03/1965,,71817.49,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
42,Freitas,U,Helena,male,Assistente de produção,animi,02/07/2014,,63050.31,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
43,Nunes,C,Camila,female,Astrônomo,saepe,24/08/1961,,96803.46,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
44,Pereira,NA,Maria Luiza,male,Contra regra,sit,09/06/1982,,102547.39,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
45,Freitas,V,Lucas Gabriel,other,Atleta de nado sincronizado,harum,08/06/2023,,44934.96,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
46,da Mota,I,Igor,female,Almirante,dolor,09/02/1968,,68442.44,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
47,Teixeira,Z,João,other,Engenheiro de materiais,dolor,18/01/2012,,92621.38,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
48,da Cunha,NA,Ana Julia,other,Tecnólogo em papel e celulose,excepturi,13/07/1998,,80863.18,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
49,Fogaça,NA,João,female,Cantor,rerum,18/12/2010,,55423.48,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
50,Rocha,NA,Thales,other,Agrimensor,temporibus,06/10/1959,,88595.49,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data15.csv,output_data15.csv,questions_data15,50,1,0,,26,1,1,Fail,Pass,Fail,Pass,Fail,Pass
