UniqueID,LastName,MiddleInitial,FirstName,Gender,JobTitle,Department,HireDate,TerminationDate,AnnualSalary,FileName,Input_File_Name,Output_File_Name,CountDistinct_UniqueID,Max_Count,Sum_GenderTest,Sum_weekendHires,Input_#7_CountDistinct_UniqueID,Count,Input_#6_CountDistinct_UniqueID,Test_Num_Employees,Test_Max_Hiring,Test_Surnames,Test_GenderMatches,Test_Holidays,Test_Weekends
16,Rivera,U,John,other,Garment/textile technologist,Line,01/06/1957,,123769,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
17,Aguilar,Y,Samantha,male,Research scientist (life sciences),Report,26/07/2006,,182921,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
18,Doyle,R,Abigail,other,Town planner,Money,30/04/1984,,215026,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
19,Martin,R,Steven,female,Oncologist,Century,07/01/1960,,79771,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
20,Weaver,W,Amanda,other,Recruitment consultant,Science,10/09/2008,,36061,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
21,Alexander,A,Maria,male,"Accountant, chartered",Leg,14/01/1974,22/01/2012,157055,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
22,Bailey,J,Daniel,other,Professor Emeritus,These,24/04/1960,02/10/1963,99759,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
23,NA,I,Stephen,other,Press photographer,Stage,28/06/2017,,211522,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
24,Livingston,NA,Matthew,other,Futures trader,Water,04/09/2019,,166250,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
25,Murphy,H,Regina,other,"Designer, exhibition/display",Sister,03/11/2013,15/01/2021,191780,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
26,Morris,C,Gloria,female,Theatre stage manager,Parent,11/10/1983,,233302,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
27,Johnson,H,Suzanne,other,"Presenter, broadcasting",Today,28/08/2016,,202923,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
28,Higgins,F,Brandon,female,Statistician,Speak,10/01/1985,,179371,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
29,Mitchell,Q,Thomas,female,Media planner,Physical,05/11/1965,03/06/2021,173752,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
30,Gillespie,M,Valerie,male,"Education officer, environmental",Base,02/01/2006,,239952,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
31,Simmons,G,Gabrielle,female,Insurance account manager,Very,19/12/1977,,226865,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
32,Roy,NA,Karen,other,"Scientist, research (maths)",Seven,04/08/2014,,124357,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
33,West,V,Angela,male,Geographical information systems officer,Picture,09/02/2009,,67673,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
34,Wilson,Y,Courtney,male,"Engineer, manufacturing systems",Language,21/01/2001,,54961,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
35,Golden,Z,Denise,male,Building control surveyor,Sport,24/01/2007,,223853,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
36,Robles,D,Michael,female,Media buyer,Loss,11/02/2009,,185984,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
37,Malone,O,Kara,female,"Psychologist, prison and probation services",Run,15/03/2009,,74893,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
38,Porter,Q,Richard,male,Licensed conveyancer,Happy,27/06/1991,19/09/2008,137161,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
39,Bullock,E,Brenda,other,Charity officer,Road,07/03/1989,08/01/2022,163461,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
40,Owen,NA,Richard,other,Dispensing optician,Player,04/06/2001,,199039,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
41,Le,NA,Cameron,male,Information officer,Admit,21/01/2008,,205020,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
42,Curtis,E,Joy,female,Travel agency manager,Hour,26/01/1996,,103322,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
43,Allen,T,Cody,other,Astronomer,Discussion,24/11/1989,31/07/2002,223631,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
44,Bean,M,Ashley,male,Print production planner,Who,13/07/1961,,92979,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
45,Long,V,Melanie,male,"Teacher, special educational needs",Cut,28/08/1953,,119861,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
46,Cantu,K,Kathryn,other,"Journalist, newspaper",Truth,18/08/2022,,65839,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
47,Sandoval,L,Brendan,other,Systems analyst,History,16/12/1957,,246940,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
48,Burke,K,Kendra,other,Commercial/residential surveyor,Police,05/07/2005,20/07/2016,234925,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
49,Cooke,B,Jennifer,other,Software engineer,Much,26/06/1998,,182064,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
50,Sanders,K,Nicole,male,Best boy,Child,08/01/1999,08/01/2002,147360,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data8.csv,output_data8.csv,questions_data8,50,1,0,,,,,Fail,Pass,Pass,Pass,Pass,Pass
