UniqueID,LastName,MiddleInitial,FirstName,Gender,JobTitle,Department,HireDate,TerminationDate,AnnualSalary,FileName,Input_File_Name,Output_File_Name,CountDistinct_UniqueID,Max_Count,Sum_GenderTest,Sum_weekendHires,Input_#7_CountDistinct_UniqueID,Count,Input_#6_CountDistinct_UniqueID,Test_Num_Employees,Test_Max_Hiring,Test_Surnames,Test_GenderMatches,Test_Holidays,Test_Weekends
9,Rodriguez,R,Rita,Female,Accountant,Finance,2021-09-12,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
10,Martinez,S,Sophia,Female,Administrative Assistant,HR,2020-04-25,,45000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
11,Hernandez,T,Thomas,Male,IT Support Specialist,IT,2022-01-20,,50000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
12,Lopez,U,Uma,Female,Product Manager,IT,2018-12-15,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
13,Gonzalez,V,Vincent,Male,Data Scientist,Finance,2020-03-30,,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
14,Wilson,W,Will,Male,Sales Manager,Sales,2019-07-15,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
15,Anderson,X,Xena,Female,Content Writer,Marketing,2023-03-02,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
16,Thomas,Y,Yara,Female,SEO Specialist,Marketing,2022-05-22,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
17,Taylor,Z,Zoe,Female,Recruiter,HR,2021-04-18,,50000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
18,Moore,A,Aiden,Male,Network Engineer,IT,2019-10-30,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
19,Jackson,B,Bella,Female,UX Designer,IT,2021-08-11,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
20,White,C,Charlie,Male,Operations Manager,Operations,2020-09-15,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
21,Lee,D,Daisy,Female,Legal Assistant,Legal,2021-02-10,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
22,Hall,E,Edward,Male,Customer Service Rep,Sales,2018-06-12,,45000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
23,Allen,F,Fiona,Female,Data Entry Clerk,Admin,2023-01-08,,35000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
24,Young,G,George,Male,Marketing Coordinator,Marketing,2020-05-20,,55000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
25,Hernandez,H,Hannah,Female,IT Consultant,IT,2019-11-03,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
26,King,I,Isaac,Male,Financial Analyst,Finance,2021-03-15,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
27,Wright,J,Jasmine,Female,Social Media Manager,Marketing,2022-04-09,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
28,Scott,K,Kyle,Male,Operations Analyst,Operations,2020-08-28,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
29,Green,L,Lily,Female,Recruiting Coordinator,HR,2019-12-12,,50000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
30,Adams,M,Mia,Female,IT Manager,IT,2021-10-14,,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
31,Baker,N,Noah,Male,Senior Developer,IT,2018-02-01,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
32,Hall,O,Olive,Female,Research Analyst,Finance,2020-07-18,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
33,Campbell,P,Peter,Male,HR Generalist,HR,2022-01-30,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
34,Mitchell,Q,Quinn,Female,Customer Support Manager,Sales,2021-06-16,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
35,Roberts,R,Riley,Female,Data Scientist,Finance,2019-03-23,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
36,Carter,S,Samantha,Female,Graphic Designer,Marketing,2020-09-09,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
37,Phillips,T,Tony,Male,Web Designer,IT,2023-02-15,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
38,Evans,U,Uma,Female,Operations Manager,Operations,2022-04-27,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
39,Turner,V,Violet,Female,Sales Associate,Sales,2018-11-11,,45000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
40,Clark,W,Will,Male,Technical Writer,IT,2020-01-05,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
41,Diaz,X,Xander,Male,Program Manager,IT,2021-05-15,,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
42,Robinson,Y,Yara,Female,HR Assistant,HR,2019-04-20,,40000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
43,Scott,Z,Zoe,Female,Product Analyst,Marketing,2021-07-19,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
44,Green,A,Alice,Female,Account Executive,Sales,2022-08-29,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
45,Martin,B,Benjamin,Male,Network Administrator,IT,2020-02-14,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
46,Thompson,C,Catherine,Female,Quality Assurance Analyst,IT,2021-09-30,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
47,Garcia,D,Diana,Female,Marketing Specialist,Marketing,2018-06-21,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
48,Martinez,E,Elijah,Male,Sales Engineer,Sales,2020-03-11,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
49,Lopez,F,Felix,Male,Operations Supervisor,Operations,2021-11-04,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
50,Harris,G,Grace,Female,Legal Consultant,Legal,2023-04-18,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
51,Clark,H,Hugo,Male,Web Developer,IT,2019-05-25,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
52,Young,I,Isabella,Female,Data Analyst,Finance,2020-12-01,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
53,Allen,J,Jack,Male,HR Manager,HR,2018-08-17,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
54,King,K,Kaitlyn,Female,Customer Success Manager,Sales,2022-10-03,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
55,Scott,L,Liam,Male,Marketing Analyst,Marketing,2021-06-20,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
56,Hernandez,M,Mila,Female,IT Support Specialist,IT,2022-12-05,,50000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
57,Moore,N,Nora,Female,Sales Manager,Sales,2019-03-15,,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
58,Jackson,O,Oscar,Male,Operations Analyst,Operations,2020-01-10,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
59,Wright,P,Paula,Female,Executive Assistant,HR,2021-08-08,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
60,Lee,Q,Quincy,Male,Senior Data Engineer,IT,2023-05-05,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
61,Baker,R,Rachel,Female,Product Designer,Marketing,2022-03-10,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
62,Adams,S,Samuel,Male,Financial Analyst,Finance,2021-02-15,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
63,Wilson,T,Tina,Female,Marketing Coordinator,Marketing,2020-11-20,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
64,Carter,U,Umberto,Male,IT Technician,IT,2018-10-30,,45000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
65,Garcia,V,Vera,Female,Administrative Assistant,Admin,2021-12-25,,35000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
66,Martin,W,William,Male,Project Coordinator,Operations,2019-04-12,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
67,Thompson,X,Ximena,Female,HR Generalist,HR,2022-09-18,,50000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
68,Roberts,Y,Yvonne,Female,Sales Analyst,Sales,2023-07-15,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
69,Lopez,Z,Zachary,Male,Software Developer,IT,2020-06-20,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
70,Cook,A,Ava,Female,Content Strategist,Marketing,2021-11-09,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
71,Patel,B,Bruce,Male,Network Engineer,IT,2022-04-12,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
72,Ng,C,Chloe,Female,Data Analyst,Finance,2019-08-01,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
73,Wu,D,Dylan,Male,UX Researcher,IT,2020-03-05,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
74,Mills,E,Emily,Female,Product Manager,IT,2022-02-18,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
75,Collins,F,Frank,Male,Technical Support,IT,2021-01-25,,50000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
76,Stewart,G,Gabriella,Female,Customer Support Specialist,Sales,2020-05-11,,45000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
77,Wood,H,Hannah,Female,SEO Manager,Marketing,2022-07-14,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
78,Young,I,Isla,Female,Account Manager,Finance,2021-10-01,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
79,Jackson,J,James,Male,HR Director,HR,2019-06-21,,120000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
80,Bennett,K,Kai,Male,Data Engineer,IT,2020-01-15,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
81,Gray,L,Luke,Male,Software Tester,IT,2022-08-30,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
82,Martin,M,Mia,Female,Recruiting Specialist,HR,2021-12-20,,50000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
83,Mitchell,N,Nate,Male,Web Analyst,IT,2023-09-14,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data30.csv,output_data30.csv,questions_data30,112,3,0,0,,3,3,Pass,Pass,Pass,Pass,Fail,Pass
